,catid,surfacedensity,surfacedensity_err,completenesscorrection,areacorrection,surfacedensityflag,surfacedensity_m19,surfacedensity_err_m19,completenesscorrection_m19,areacorrection_m19,surfacedensityflag_m19
3923,575412,5.133,1.4466,1.0869565,1.0,0,2.698,0.1858,1.0869565,1.0,0
3924,372131,2.573,0.4571,1.0,1.0,0,2.573,0.4571,1.0,1.0,0
3925,397012,nan,nan,nan,nan,9,0.019,0.0014,1.0,1.4879236,1
3926,534622,0.131,0.1385,1.0,1.4852483,1,0.131,0.1385,1.0,1.4852483,1
3927,32446,0.166,0.0263,1.0,1.0,0,0.166,0.0263,1.0,1.0,0
3928,387715,0.072,0.0088,1.0,1.3822782,1,0.053,0.0201,1.0,1.4546398,1
3929,585228,0.032,0.0025,1.0,1.0,0,0.032,0.0025,1.0,1.0,0
3930,288853,2.869,0.5063,1.0370218,1.0,0,2.869,0.5063,1.0370218,1.0,0
3931,230421,0.581,0.0535,1.0,1.6778146,1,0.581,0.0535,1.0,1.6778146,1
3932,100124,nan,nan,nan,nan,9,0.05,0.0398,1.0,1.3153864,1
3933,493288,nan,nan,nan,nan,9,0.019,0.0031,1.0,1.2984588,1
3934,507721,0.204,0.0938,1.049979,1.0536513,1,0.204,0.0938,1.049979,1.0536513,1
3935,569364,nan,nan,nan,nan,9,0.14,0.1576,1.0,1.0,0
3936,347471,1.215,0.2184,1.0,1.0,0,1.215,0.2184,1.0,1.0,0
3937,230776,61.528,12.2842,1.0,1.0,0,61.51,12.2878,1.0,1.0,0
3938,549251,0.164,0.0282,1.0,1.0,0,0.164,0.0282,1.0,1.0,0
3939,203140,0.035,0.005,1.0,1.0,0,0.035,0.005,1.0,1.0,0
3940,238411,5.576,0.411,1.0,1.0,0,4.304,0.68,1.0,1.0,0
3941,298482,0.448,0.0488,1.0,1.0,0,0.448,0.0488,1.0,1.0,0
3942,301199,0.664,46.2466,1.0,1.0,0,0.621,0.1007,1.0,1.0,0
3943,575411,11.348,4.0667,1.0454783,1.0,0,5.914,3.7766,1.0454783,1.0,0
3944,23112,1.355,0.1448,1.0416667,1.0,0,1.355,0.1448,1.0416667,1.0,0
3945,548918,nan,nan,nan,nan,9,0.03,0.0173,1.0714668,1.1235181,1
3946,417480,2.007,0.2195,1.0588733,1.0,0,2.007,0.2195,1.0588733,1.0,0
3947,491887,0.976,0.4226,1.0,1.0009769,1,0.781,0.6176,1.0,1.0279735,1
3948,505509,0.047,0.0074,1.0,1.7596754,1,0.047,0.0074,1.0,1.7596754,1
3949,419294,0.149,0.0176,1.0,1.2042277,1,0.149,0.0176,1.0,1.2042277,1
3950,48548,0.15,0.0372,1.0370218,1.0,0,0.15,0.0372,1.0370218,1.0,0
3951,205168,31.453,5.5785,1.0,1.0,0,30.86,11.6056,1.0,1.0,0
3952,69629,nan,nan,nan,nan,9,0.066,0.0273,1.1249859,1.0,0
3953,484746,0.108,0.0153,1.0714668,1.9673004,1,0.108,0.0153,1.0714668,1.9673004,1
3954,179187,0.083,0.0155,1.0666667,1.0,0,0.083,0.0155,1.0666667,1.0,0
3955,417440,12.498,6.4606,1.0714668,1.0,0,12.498,6.4606,1.0714668,1.0,0
3956,610926,0.261,0.0488,1.0,1.0,0,0.247,0.0451,1.0,1.0,0
3957,30847,nan,nan,nan,nan,9,0.049,0.0145,1.0,1.0,0
3958,136602,48.057,10.8605,1.1071745,1.0,0,31.499,3.5334,1.1071745,1.0,0
3959,346213,0.051,0.0013,1.0741138,1.0196818,1,0.051,0.0013,1.0741138,1.0196818,1
3960,184648,1.973,1.7296,1.0,1.0,0,0.303,3.3999,1.0,1.0,0
3961,372126,6.861,1.3365,1.0,1.0,0,6.861,1.3365,1.0,1.0,0
3962,492697,0.906,0.1791,1.0,1.0,0,0.906,0.1791,1.0,1.0,0
3963,23180,1.357,0.2553,1.0,1.0,0,1.357,0.2553,1.0,1.0,0
3964,136313,3.099,0.1907,1.0,1.0,0,3.099,0.1907,1.0,1.0,0
3965,300411,0.609,0.041,1.0,1.0,0,0.609,0.041,1.0,1.0,0
3966,346653,0.026,0.0217,1.0,1.6951096,1,0.152,nan,1.0,1.0,4
3967,622602,1.142,0.3719,1.0,1.0,0,1.142,0.3719,1.0,1.0,0
3968,586320,0.269,0.0484,1.0,1.0,0,0.269,0.0484,1.0,1.0,0
3969,288692,1.818,1.6738,1.0,1.0,0,1.818,1.6738,1.0,1.0,0
3970,560253,0.219,0.0316,1.0,1.0,0,0.219,0.0316,1.0,1.0,0
3971,599076,0.379,0.0636,1.0,1.0,0,0.379,0.0636,1.0,1.0,0
3972,610162,0.868,0.2537,1.0714668,1.0,0,0.868,0.2537,1.0714668,1.0,0
3973,41051,1.694,0.3889,1.1332729,1.0,0,1.694,0.3889,1.1332729,1.0,0
3974,216897,0.057,0.002,1.0357327,1.1225169,1,0.057,0.002,1.0357327,1.1225169,1
3975,31775,0.16,0.0308,1.0,1.0,0,0.16,0.0308,1.0,1.0,0
3976,185954,0.099,0.013,1.0,1.0,0,0.099,0.013,1.0,1.0,0
3977,599689,1.746,1.4276,1.0,1.0,0,1.672,0.2754,1.0,1.0,0
3978,143778,2.899,0.5453,1.0,1.0,0,2.899,0.5453,1.0,1.0,0
3979,376590,2.43,0.2516,1.0,1.0,0,2.43,0.2516,1.0,1.0,0
3980,64646,0.421,0.0818,1.0,1.0,0,0.421,0.0818,1.0,1.0,0
3981,62336,0.088,0.0165,1.0,1.0,0,0.088,0.0165,1.0,1.0,0
3982,238204,63.472,4.1694,1.0666667,1.0,0,56.6,7.166,1.0666667,1.0,0
3983,508671,1.109,0.1167,1.0,1.0,0,1.109,0.1167,1.0,1.0,0
3984,544424,nan,nan,nan,nan,9,0.056,0.0205,1.0624734,1.0,0
3985,239103,1.535,0.955,1.0,1.0,0,1.535,0.955,1.0,1.0,0
3986,493838,1.759,0.5926,1.0,1.0,0,1.759,0.5926,1.0,1.0,0
3987,618976,1.482,0.4301,1.0714668,1.0,0,1.482,0.6184,1.0714668,1.0,0
3988,508144,9.669,4.2333,1.0,1.0,0,9.669,4.2333,1.0,1.0,0
3989,600929,12.221,3.8354,1.0,1.0,0,12.221,3.8354,1.0,1.0,0
3990,348219,0.356,0.0643,1.0,1.0504599,1,0.356,0.0643,1.0,1.0504599,1
3991,301519,nan,nan,nan,nan,9,0.054,0.0105,1.0,1.0,0
3992,184047,2.077,0.1387,1.0,1.0,0,2.077,0.1387,1.0,1.0,0
3993,239090,3.048,2.5622,1.0,1.0,0,3.048,2.5622,1.0,1.0,0
3994,210748,0.176,0.0169,1.0,1.0,0,0.176,0.0169,1.0,1.0,0
3995,319526,0.009,0.0069,1.0,1.3829082,1,0.009,0.0069,1.0,1.3829082,1
3996,238594,0.399,0.0279,1.0,1.0,0,0.399,0.0279,1.0,1.0,0
3997,98097,0.273,0.0478,1.0357327,1.010385,1,0.245,0.0256,1.0357327,1.0260569,1
3998,584618,0.242,0.0236,1.0,1.0,0,0.242,0.0236,1.0,1.0,0
3999,107137,0.054,nan,1.049979,1.0,4,0.054,nan,1.049979,1.0,4
4000,373165,3.182,0.5573,1.0,1.0,0,3.182,0.5573,1.0,1.0,0
4001,575532,0.054,0.0092,1.0,1.0810592,1,0.054,0.0092,1.0,1.0810592,1
4002,70329,nan,nan,nan,nan,9,0.155,0.0645,1.0555204,1.0,0
4003,271377,2.265,0.2292,1.0,1.8994565,1,2.265,0.2292,1.0,1.8994565,1
4004,202398,2.159,0.2814,1.0,1.0,0,2.159,0.2814,1.0,1.0,0
4005,70640,0.373,0.0509,1.0344471,1.0,0,0.373,0.0509,1.0344471,1.0,0
4006,376513,nan,nan,nan,nan,9,0.077,0.0114,1.0,1.0,0
4007,17294,0.024,0.1022,1.0,1.4609478,1,0.024,0.1022,1.0,1.4609478,1
4008,323541,0.873,0.0941,1.0666667,1.0,0,0.873,0.0941,1.0666667,1.0,0
4009,15318,0.053,0.004,1.0714668,1.0,0,0.053,0.004,1.0714668,1.0,0
4010,619343,0.813,0.1055,1.0714668,1.0,0,0.537,0.0519,1.0714668,1.0,0
4011,376841,0.484,0.1496,1.0,1.0,0,0.484,0.1496,1.0,1.0,0
4012,610572,0.448,0.0506,1.0,1.0,0,0.448,0.0506,1.0,1.0,0
4013,209900,1.515,0.2639,1.0,1.0,0,1.515,0.3295,1.0,1.0,0
4014,98880,1.889,1.407,1.0,1.0,0,1.889,1.407,1.0,1.0,0
4015,144012,0.716,0.3703,1.0,1.0,0,0.716,0.3703,1.0,1.0,0
4016,346504,0.231,0.0372,1.0400416,1.0,0,0.231,0.0372,1.0400416,1.0,0
4017,622979,0.025,0.0028,1.0,1.0,0,0.025,0.0028,1.0,1.0,0
4018,560982,0.11,0.0311,1.0357327,1.0,0,0.11,0.0311,1.0357327,1.0,0
4019,517682,0.043,0.0139,1.0,1.3984452,1,0.043,0.0139,1.0,1.3984452,1
4020,105597,4.205,0.7046,1.0624734,1.0,0,4.205,0.513,1.0624734,1.0,0
4021,136706,nan,nan,nan,nan,9,4.882,0.5228,1.0,1.0,0
4022,618933,53.565,4.2248,1.0714668,1.0,0,53.565,4.2248,1.0714668,1.0,0
4023,229437,0.029,0.0079,1.0454783,1.1543312,1,0.029,0.0079,1.0454783,1.1543312,1
4024,287892,0.045,0.0084,1.0475593,1.4278826,1,0.045,0.0084,1.0475593,1.4278826,1
4025,551368,0.252,0.0368,1.0400416,1.0878632,1,0.178,0.0226,1.0400416,1.1723989,1
4026,272997,1.2,0.7599,1.0,1.0,0,1.2,0.7599,1.0,1.0,0
4027,178988,0.29,0.0573,1.0588733,1.0,0,0.151,0.0129,1.0588733,1.030879,1
4028,7703,0.336,0.0458,1.0,1.0,0,0.336,0.0458,1.0,1.0,0
4029,609330,nan,nan,nan,nan,9,0.036,0.0157,1.0714668,1.0,0
4030,250843,0.16,0.0282,1.0800302,1.0,0,0.16,0.0282,1.0800302,1.0,0
4031,610404,0.24,0.1946,1.0,1.0,0,0.24,0.1946,1.0,1.0,0
4032,178709,0.09,0.0154,1.0,1.0,0,0.09,0.0154,1.0,1.0,0
4033,371971,nan,nan,nan,nan,9,1.547,0.653,1.1249859,1.0,0
4034,271591,1.523,0.2663,1.0,1.0,0,1.523,0.2663,1.0,1.0,0
4035,30911,0.749,2.1233,1.0,1.0,0,0.283,2.5891,1.0,1.0,0
4036,22583,3.587,3.2246,1.0,1.0,0,3.587,3.2246,1.0,1.0,0
4037,298591,1.724,0.3887,1.0666667,1.0,0,1.724,0.3887,1.0666667,1.0,0
4038,64605,nan,nan,nan,nan,9,0.05,0.0082,1.0,1.0,0
4039,512533,nan,nan,nan,nan,9,0.062,0.0115,1.0,1.0,0
4040,536237,0.956,0.1563,1.0,1.0,0,0.956,0.1563,1.0,1.0,0
4041,592909,0.119,0.0133,1.0370218,1.0,0,0.119,0.0133,1.0370218,1.0,0
4042,382538,0.46,0.0831,1.0,1.0,0,0.46,0.0831,1.0,1.0,0
4043,517798,0.031,0.004,1.0,1.5708382,1,0.031,0.004,1.0,1.5708382,1
4044,107016,0.138,0.0422,1.0,1.0,0,0.138,0.0422,1.0,1.0,0
4045,486873,0.238,0.0369,1.0,1.240507,1,0.238,0.0369,1.0,1.240507,1
4046,92739,13.237,1.0081,1.200048,1.0,0,11.801,1.4145,1.200048,1.0,0
4047,205089,7.799,1.4002,1.0,1.0,0,7.179,1.1565,1.0,1.0,0
4048,508225,0.07,0.0119,1.0454783,1.267033,1,0.07,0.0119,1.0454783,1.267033,1
4049,543770,0.041,0.007,1.0370218,1.0,0,0.041,0.007,1.0370218,1.0,0
4050,609777,0.032,0.0058,1.0,1.0,0,0.032,0.0058,1.0,1.0,0
4051,345605,nan,nan,-1.0,1.0,8,nan,nan,-1.0,1.0,8
4052,319060,29.3,5.6146,1.0,1.0,0,27.217,3.7767,1.0,1.0,0
4053,517205,1.368,0.2297,1.0,1.0,0,1.368,0.2297,1.0,1.0,0
4054,107509,0.593,0.0419,1.0714668,1.0,0,0.593,0.0419,1.0714668,1.0,0
4055,296677,15.411,6.0884,1.0714668,1.0,0,11.08,1.8095,1.0714668,1.0,0
4056,345848,1.31,0.2466,1.0,1.0,0,1.31,0.2466,1.0,1.0,0
4057,84517,0.397,0.0758,1.0,1.0,0,0.397,0.0758,1.0,1.0,0
4058,47674,0.694,2.3833,1.0,1.0,0,0.694,2.3833,1.0,1.0,0
4059,79712,0.207,0.154,1.0,1.3555197,1,0.207,0.161,1.0,1.3555197,1
4060,323124,0.443,0.079,1.0400416,1.0,0,0.443,0.079,1.0400416,1.0,0
4061,70808,0.168,0.1305,1.0,1.0,0,0.135,0.0066,1.0,1.0,0
4062,371171,0.167,0.0134,1.0,1.0,0,0.167,0.0134,1.0,1.0,0
4063,177226,nan,nan,nan,nan,9,0.765,0.1076,1.0555204,1.0,0
4064,378144,0.22,0.0918,1.0,1.8116772,1,0.22,0.0918,1.0,1.8116772,1
4065,299090,0.196,0.0275,1.0400416,1.7266691,1,0.196,0.0275,1.0400416,1.7266691,1
4066,508184,7.157,3.6143,1.0,1.0,0,7.157,3.6143,1.0,1.0,0
4067,16525,57.971,20.8196,1.115449,1.0,0,28.958,15.6172,1.115449,1.0,0
4068,228066,2.33,0.8331,1.0416667,1.0,0,2.33,0.8331,1.0416667,1.0,0
4069,272817,2.154,1.6148,1.0475593,1.0,0,2.154,1.6148,1.0475593,1.0,0
4070,40830,0.394,0.0454,1.0,1.0,0,0.181,0.1343,1.0,1.0,0
4071,15663,0.32,0.0982,1.0666667,1.0,0,0.32,0.0982,1.0666667,1.0,0
4072,230777,46.498,8.1562,1.0526316,1.0088022,1,46.498,8.1562,1.0526316,1.0088022,1
4073,227905,2.004,0.615,1.0,1.0,0,2.004,0.615,1.0,1.0,0
4074,214895,0.235,0.1354,1.0,1.0,0,0.235,0.1354,1.0,1.0,0
4075,319527,0.266,0.065,1.0,1.0,0,0.266,0.065,1.0,1.0,0
4076,320685,0.052,0.0021,1.0,1.0,0,0.052,0.0021,1.0,1.0,0
4077,371126,0.423,0.1367,1.0400416,1.0,0,0.234,0.1212,1.0400416,1.0,0
4078,215484,nan,nan,nan,nan,9,0.111,0.0193,1.0,1.0,0
4079,383271,0.659,0.3436,1.0,1.051852,1,0.659,0.3436,1.0,1.051852,1
4080,536994,2.024,1.2853,1.0,1.0,0,2.024,1.2853,1.0,1.0,0
4081,561696,0.326,0.065,1.0,1.0,0,0.326,0.065,1.0,1.0,0
4082,97796,0.031,0.015,1.0,1.3258504,1,0.031,0.015,1.0,1.3258504,1
4083,508137,1.627,0.8565,1.0,1.0,0,1.627,0.8565,1.0,1.0,0
4084,143285,0.066,0.0132,1.0,1.0,0,0.066,0.0132,1.0,1.0,0
4085,506116,0.15,0.0362,1.0555204,1.6886737,1,0.15,0.0362,1.0555204,1.6886737,1
4086,377675,6.028,18.5484,1.049979,1.0,0,6.028,18.5484,1.049979,1.0,0
4087,303102,0.123,0.0082,1.0,1.5864608,1,0.123,0.0082,1.0,1.5864608,1
4088,84209,nan,nan,nan,nan,9,0.017,0.0024,1.1332729,1.0,0
4089,348118,0.249,0.0056,1.0714668,1.0,0,0.249,0.0056,1.0714668,1.0,0
4090,71196,0.296,0.0437,1.0555204,1.0,0,0.296,0.0437,1.0555204,1.0,0
4091,750255,nan,nan,nan,nan,9,0.014,0.001,1.0,1.0,0
4092,209706,0.121,0.0214,1.0,1.0,0,0.121,0.0214,1.0,1.0,0
4093,70802,0.278,0.0434,1.0,1.0,0,0.278,0.0434,1.0,1.0,0
4094,375534,0.854,0.3249,1.0370218,1.255731,1,0.11,0.0174,1.0370218,1.6784385,1
4095,136871,34.62,9.7734,1.0,1.0,0,20.706,9.4832,1.0,1.0,0
4096,372140,17.516,5.3664,1.2307693,1.0,0,17.516,5.3664,1.2307693,1.0,0
4097,543553,31.054,5.2891,1.0,1.0,0,21.331,1.8819,1.0,1.0,0
4098,372446,0.134,0.1056,1.0,1.0,0,0.134,0.1056,1.0,1.0,0
4099,22491,nan,nan,nan,nan,9,0.018,0.0028,1.1332729,1.1386805,1
4100,221334,0.955,0.0962,1.0555204,1.0,0,0.955,0.0962,1.0555204,1.0,0
4101,460734,0.098,0.0337,1.0,1.3329415,1,0.098,0.0337,1.0,1.3329415,1
4102,99035,3.691,2.0265,1.0714668,1.0,0,3.691,2.0265,1.0714668,1.0,0
4103,509629,0.142,0.0185,1.0,1.0,0,0.142,0.0185,1.0,1.0,0
4104,105738,1.005,0.4351,1.0416667,1.0,0,1.005,0.4351,1.0416667,1.0,0
4105,215160,1.424,0.7971,1.0526316,1.0,0,1.424,0.7971,1.0526316,1.0,0
4106,323005,2.339,0.4101,1.0416667,1.0,0,2.339,0.4101,1.0416667,1.0,0
4107,600915,6.702,0.6738,1.0,1.0,0,6.702,0.6738,1.0,1.0,0
4108,485127,0.283,0.1661,1.0,1.502495,1,0.283,0.1661,1.0,1.502495,1
4109,593642,0.515,0.0874,1.0475593,1.0,0,0.515,0.0874,1.0475593,1.0,0
4110,238282,5.174,0.9646,1.0624734,1.0,0,5.174,0.9646,1.0624734,1.0,0
4111,39671,0.035,0.0068,1.0,1.0,0,0.035,0.0068,1.0,1.0,0
4112,40419,0.179,0.0268,1.0714668,1.0,0,0.179,0.0268,1.0714668,1.0,0
4113,561597,1.425,0.2762,1.0,1.0,0,1.425,0.2762,1.0,1.0,0
4114,39477,0.972,0.6948,1.0714668,1.0,0,0.972,0.6948,1.0714668,1.0,0
4115,84861,nan,nan,nan,nan,9,0.066,0.0279,1.0624734,1.0,0
4116,208876,0.799,0.3044,1.0,1.0,0,0.799,0.3044,1.0,1.0,0
4117,99172,nan,nan,nan,nan,9,0.12,0.0544,1.1249859,1.0,0
4118,609358,0.053,0.0104,1.0,1.0,0,0.053,0.0104,1.0,1.0,0
4119,185914,nan,nan,nan,nan,9,0.007,0.0075,1.0,1.0641286,1
4120,55148,0.149,0.0259,1.0344471,1.0,0,0.149,0.0259,1.0344471,1.0,0
4121,585624,0.283,0.0372,1.0666667,1.0,0,0.283,0.0372,1.0666667,1.0,0
4122,592294,1.577,0.3545,1.0,1.0,0,1.577,0.3545,1.0,1.0,0
4123,39196,0.206,0.016,1.0714668,1.0,0,0.206,0.016,1.0714668,1.0,0
4124,548946,1.484,0.1575,1.0,1.0,0,1.484,0.1575,1.0,1.0,0
4125,388423,0.269,0.1186,1.0,1.0,0,0.269,0.1186,1.0,1.0,0
4126,143180,0.493,0.0838,1.0384216,1.0,0,0.493,0.0838,1.0384216,1.0,0
4127,186537,0.303,0.0149,1.0,1.0,0,0.303,0.0149,1.0,1.0,0
4128,516973,1.979,0.2105,1.0,1.0,0,1.824,0.8201,1.0,1.0,0
4129,460767,1.126,0.2945,1.0,1.0,0,1.126,0.2945,1.0,1.0,0
4130,77705,9.748,0.6876,1.0454783,1.0,0,9.748,0.6876,1.0454783,1.0,0
4131,618930,86.895,283.3242,1.0714668,1.0,0,86.895,283.3242,1.0714668,1.0,0
4132,301523,1.784,0.3015,1.0,1.0,0,1.784,0.3015,1.0,1.0,0
4133,371633,0.357,0.0167,1.0588733,1.0,0,0.357,0.0167,1.0588733,1.0,0
4134,273845,12.192,3.332,1.0666667,1.0,0,12.192,3.332,1.0666667,1.0,0
4135,559859,0.098,0.0184,1.0,1.0,0,0.098,0.0184,1.0,1.0,0
4136,601210,0.049,0.0218,1.0,1.0,0,0.049,0.0218,1.0,1.0,0
4137,504730,5.786,2.6234,1.0,1.7682562,1,5.786,2.6234,1.0,1.7682562,1
4138,537057,0.318,0.0175,1.0666667,1.0,0,0.318,0.0175,1.0666667,1.0,0
4139,99203,0.156,0.0211,1.0,1.0,0,0.156,0.0211,1.0,1.0,0
4140,99028,5.06,0.5579,1.0714668,1.0,0,5.06,0.5579,1.0714668,1.0,0
4141,238211,395.641,176.0276,1.0,1.0,0,395.641,176.0276,1.0,1.0,0
4142,592665,0.194,0.0315,1.0,1.0,0,0.194,0.0315,1.0,1.0,0
4143,319754,nan,nan,nan,nan,9,0.006,0.0014,1.0768899,1.2199787,1
4144,511532,0.393,0.179,1.0526316,1.0,0,0.393,0.179,1.0526316,1.0,0
4145,620122,12.524,5.6118,1.0833063,1.0,0,5.621,4.06,1.0833063,1.0,0
4146,30466,19.968,19.552,1.0,1.0,0,19.968,19.552,1.0,1.0,0
4147,9323,0.467,1.5045,1.0588733,1.6243806,1,0.467,1.5045,1.0588733,1.6243806,1
4148,323095,0.165,0.0449,1.0,1.0,0,0.165,0.0449,1.0,1.0,0
4149,279066,0.237,0.0324,1.1111112,1.0,0,0.204,0.0288,1.1111112,1.0041531,1
4150,380578,0.443,0.2896,1.0,1.7768381,1,0.098,0.0685,1.0,1.8917494,1
4151,618938,14.528,2.2253,1.0,1.0,0,14.528,2.2253,1.0,1.0,0
4152,63240,0.097,0.0171,1.0,1.0,0,0.097,0.0171,1.0,1.0,0
4153,251999,3.926,0.5382,1.2307693,1.0,0,3.926,0.5382,1.2307693,1.0,0
4154,30468,18.953,17.8548,1.0416667,1.0,0,18.953,17.8548,1.0416667,1.0,0
4155,319067,16.89,3.2415,1.0,1.0,0,16.776,3.465,1.0,1.0,0
4156,65408,7.248,5.5229,1.0,1.0,0,7.248,5.5229,1.0,1.0,0
4157,8130,0.231,0.0425,1.0475593,1.0,0,0.231,0.0425,1.0475593,1.0,0
4158,396835,1.789,0.147,1.0454783,1.0,0,1.789,0.147,1.0454783,1.0,0
4159,297271,0.113,0.0118,1.0,1.0,0,0.113,0.0118,1.0,1.0,0
4160,570207,15.188,2.641,1.0588733,1.0,0,15.188,2.641,1.0588733,1.0,0
4161,91686,8.418,2.753,1.0,1.0,0,8.418,2.753,1.0,1.0,0
4162,505915,0.188,0.0502,1.0,1.3384731,1,0.188,0.0502,1.0,1.3384731,1
4163,9352,0.691,1.5921,1.0435146,1.9510621,1,0.528,0.1689,1.0435146,1.956257,1
4164,107278,2.626,2.3224,1.0344471,1.0,0,2.626,2.3224,1.0344471,1.0,0
4165,21887,0.445,0.1025,1.0,1.0,0,0.445,0.1025,1.0,1.0,0
4166,30361,3.451,0.25,1.0,1.0,0,3.451,0.25,1.0,1.0,0
4167,386289,nan,nan,nan,nan,9,0.013,0.0214,1.0,1.1852708,1
4168,32140,0.998,0.1499,1.0,1.0,0,0.998,0.1499,1.0,1.0,0
4169,345622,0.354,0.0217,1.0384216,1.0,0,0.354,0.0217,1.0384216,1.0,0
4170,77708,19.725,13.285,1.0454783,1.0,0,19.725,13.285,1.0454783,1.0,0
4171,185567,0.449,0.1037,1.0588733,1.0,0,0.449,0.1037,1.0588733,1.0,0
4172,220464,0.125,0.0059,1.0714668,1.0356697,1,0.125,0.0059,1.0714668,1.0356697,1
4173,569353,nan,nan,nan,nan,9,0.155,0.0948,1.0,1.0,0
4174,618143,25.991,4.8143,1.0,1.0,0,25.991,2.4433,1.0,1.0,0
4175,569466,0.448,0.2727,1.0,1.0,0,0.448,0.2727,1.0,1.0,0
4176,28758,0.066,0.0118,1.0624734,1.0,0,0.066,0.0118,1.0624734,1.0,0
4177,492486,1.005,0.1584,1.0714668,1.0,0,1.005,0.1584,1.0714668,1.0,0
4178,319347,0.006,0.0009,1.0,1.3549088,1,0.006,0.0009,1.0,1.3549088,1
4179,216736,0.107,0.0057,1.0,1.0,0,0.107,0.0057,1.0,1.0,0
4180,143747,5.565,0.7875,1.0624734,1.0,0,5.565,0.7875,1.0624734,1.0,0
4181,220112,3.032,0.5282,1.0,1.0,0,3.032,0.5282,1.0,1.0,0
4182,496943,0.198,0.0396,1.0,1.8028903,1,0.198,0.0396,1.0,1.8027011,1
4183,386414,3.177,nan,1.0,1.0,2,3.177,nan,1.0,1.0,2
4184,289097,65.697,10.7604,1.0526316,1.0,0,45.308,6.8866,1.0526316,1.0,0
4185,345766,1.969,0.418,1.0,1.0,0,1.969,0.418,1.0,1.0,0
4186,97918,2.159,0.3869,1.0,1.0,0,2.159,0.3869,1.0,1.0,0
4187,492420,nan,nan,nan,nan,9,0.025,0.0062,1.0,1.2368557,1
4188,693172,0.037,0.0067,1.0,1.0,0,0.037,0.0067,1.0,1.0,0
4189,17312,0.035,0.0061,1.0,1.3957096,1,0.035,0.0061,1.0,1.3957096,1
4190,40492,0.389,0.017,1.0,1.0,0,0.389,0.017,1.0,1.0,0
4191,198506,0.01,0.0029,1.0370218,1.4957883,1,0.01,0.0029,1.0370218,1.4957883,1
4192,504879,8.598,2.1773,1.0,1.0171899,1,8.598,2.1773,1.0,1.0171899,1
4193,106767,nan,nan,nan,nan,9,0.008,0.0057,1.0,1.0,0
4194,65416,4.801,0.6864,1.0,1.0,0,4.801,0.6864,1.0,1.0,0
4195,423267,0.255,0.0078,1.0,1.946071,1,0.088,0.0142,1.0,1.9678925,1
4196,23144,2.308,0.1491,1.0,1.0,0,2.308,0.1491,1.0,1.0,0
4197,618947,34.379,6.4343,1.0,1.0,0,34.379,6.4343,1.0,1.0,0
4198,508568,1.93,0.3337,1.0526316,1.0,0,1.93,0.3337,1.0526316,1.0,0
4199,8277,0.097,0.0188,1.0,1.0,0,0.097,0.0188,1.0,1.0,0
4200,296934,5.857,0.3397,1.0,1.0,0,5.857,0.3397,1.0,1.0,0
4201,209899,0.233,0.0364,1.0,1.0,0,0.177,0.1,1.0,1.0,0
4202,238276,6.834,0.5713,1.0,1.0,0,6.171,0.6694,1.0,1.0,0
4203,371220,0.002,0.0053,1.0435146,1.4267793,1,0.002,0.0053,1.0435146,1.4267793,1
4204,16317,0.895,0.1753,1.0384216,1.0,0,0.877,0.1653,1.0384216,1.0,0
4205,39472,1.24,0.7609,1.0666667,1.0,0,1.24,0.7609,1.0666667,1.0,0
4206,229289,0.028,0.0032,1.0800302,1.0,0,0.028,0.0032,1.0800302,1.0,0
4207,381157,58.528,10.1759,1.0714668,1.0,0,57.859,10.3008,1.0714668,1.0,0
4208,373105,0.273,0.0473,1.0624734,1.0,0,0.273,0.0473,1.0624734,1.0,0
4209,376112,0.41,0.0782,1.0344471,1.0,0,0.41,0.0782,1.0344471,1.0,0
4210,610674,nan,nan,nan,nan,9,0.016,0.002,1.0,1.0,0
4211,136875,nan,nan,nan,nan,9,0.507,0.0466,1.0,1.0,0
4212,324416,nan,nan,nan,nan,9,0.026,0.004,1.0,1.0,0
4213,70142,nan,nan,nan,nan,9,0.145,0.0252,1.1428572,1.0,0
4214,79302,0.036,0.0057,1.0,1.0,0,0.036,0.0057,1.0,1.0,0
4215,584367,nan,nan,nan,nan,9,0.589,0.3355,1.0666667,1.0,0
4216,594184,nan,nan,nan,nan,9,0.088,0.0328,1.0,1.0,0
4217,493702,1.445,0.6073,1.0,1.0,0,0.558,0.0777,1.0,1.0,0
4218,62209,0.128,0.0192,1.0,1.2987303,1,0.128,0.0192,1.0,1.2987303,1
4219,279932,3.303,7.4937,1.0,1.0,0,3.303,7.4937,1.0,1.0,0
4220,79810,4.845,0.7843,1.0833063,1.0,0,3.576,0.2937,1.0833063,1.0,0
4221,418630,0.578,0.0882,1.0624734,1.0,0,0.578,0.0882,1.0624734,1.0,0
4222,208589,0.307,0.0429,1.0416667,1.0,0,0.307,0.0429,1.0416667,1.0,0
4223,618904,8.667,1.6562,1.0,1.0,0,8.667,1.6562,1.0,1.0,0
4224,220437,0.754,0.3326,1.0357327,1.0,0,0.754,0.3326,1.0357327,1.0,0
4225,522103,1.599,0.2808,1.0,1.3393401,1,1.599,0.2808,1.0,1.3393401,1
4226,205096,109.432,15.3815,1.0,1.0,0,104.011,78.7885,1.0,1.0,0
4227,512918,1.51,0.8231,1.0,1.0,0,0.428,0.8542,1.0,1.0,0
4228,543746,1.005,1.4075,1.0,1.0,0,1.005,1.4075,1.0,1.0,0
4229,584501,nan,nan,nan,nan,9,0.309,0.3724,1.0,1.0,0
