target_name,califaid,raj2000,dej2000,redshift,sdss_z,maj_axis,mstar,mstar_min,mstar_max,chi2,vmax_nocorr,vmax_denscorr,magu,err_magu,u_ext,abs_u_min,abs_u_max,magg,err_magg,g_ext,abs_g_min,abs_g_max,magr,err_magr,r_ext,abs_r_min,abs_r_max,magi,err_magi,i_ext,abs_i_min,abs_i_max,magz,err_magz,z_ext,abs_z_min,abs_z_max,hubtyp,minhubtyp,maxhubtyp,bar,flag_release_comb,flag_release_v1200,flag_release_v500,axis_ratio,position_angle,el_hlr,modmag_r
NGC2484,3011,119.6170883178711,37.786659240722656,0.0406,0.04083,52.36523,11.807,11.721,11.856,11.779,,,16.28586,16.28586,0.23979,-20.599,-20.501,14.08923,14.08923,0.17644,-22.403,-22.34,13.14117,13.14117,0.12797,-23.162,-23.144,12.68393,12.68393,0.09703,-23.672,-23.613,12.50631,12.50631,0.0688,-24.108,-24.037,E 4,E 4,E 6,A,0,0,1,0.61,144.5,10.23973,13.05276
UGC04241,3012,122.34903717041016,57.763160705566406,0.0255,,-3960.8738,11.101,11.004,11.193,1.4965,,,16.167,16.167,0.23019,-19.521,-19.39,14.301,14.301,0.16937,-21.112,-21.06,13.459,13.459,0.12284,-21.881,-21.839,12.995,12.995,0.09315,-22.344,-22.291,12.69,12.69,0.06604,-22.745,-22.648,S a,S 0,S b,A,0,0,1,0.4,146.8,10.01425,13.459
UGC4256,3013,122.56329345703125,33.95664978027344,0.0175,0.0,54.76729,10.489,10.366,10.608,12.94,,,15.07333,15.07333,0.27652,-19.837,-19.72,13.43204,13.43204,0.20346,-21.178,-21.107,12.86465,12.86465,0.14757,-21.635,-21.609,12.49968,12.49968,0.1119,-21.948,-21.887,12.57121,12.57121,0.07934,-22.221,-22.136,S cd,S c,S d,AB (A .. B),0,1,0,0.83,17.89,15.65656,12.82701
NGC6373,5063,261.033447265625,58.99510955810547,0.0113,0.01116,38.93854,9.3018,9.2317,9.4137,6.9862,,,16.13511,16.13511,0.15618,-17.621,-17.474,14.76956,14.76956,0.11492,-18.801,-18.723,14.33332,14.33332,0.08335,-19.104,-19.072,14.16419,14.16419,0.0632,-19.353,-19.285,14.34554,14.34554,0.04481,-19.596,-19.495,S cd,S b,S d,AB (A .. B),0,0,1,0.68,64.96,13.66875,14.41478
UGC4458,3016,128.047119140625,22.56056022644043,0.0158,0.0,-3960.8738,10.866,10.777,10.953,1.7239,,,14.95169,14.95169,0.17867,-19.597,-19.47,13.25004,13.25004,0.13147,-21.069,-21.018,12.48735,12.48735,0.09535,-21.752,-21.71,12.11616,12.11616,0.0723,-22.158,-22.112,11.86358,11.86358,0.05126,-22.507,-22.428,S 0a,S 0,S a,A,0,1,0,1.0,,6.43539,12.3278
IC2402,3017,131.99598693847656,31.78561019897461,0.0674,0.06734,31.65695,11.874,11.77,11.975,5.0508,,,16.91553,16.91553,0.16884,-21.03,-20.925,14.86273,14.86273,0.12423,-22.762,-22.688,13.91439,13.91439,0.0901,-23.529,-23.49,13.44973,13.44973,0.06832,-24.031,-23.974,13.19203,13.19203,0.04844,-24.463,-24.374,E 1,E 0,E 2,A,0,0,1,0.84,120.28,7.53519,13.7352
NGC2691,3018,133.6929473876953,39.538780212402344,0.0134,0.01348,37.7522,10.295,10.199,10.382,4.7321,,,15.40685,15.40685,0.12472,-18.682,-18.554,13.88645,13.88645,0.09177,-20.039,-19.988,13.1706,13.1706,0.06656,-20.65,-20.618,12.82492,12.82492,0.05047,-21.024,-20.977,12.73261,12.73261,0.03578,-21.332,-21.259,S a,S a,S b,A,1,1,1,0.77,164.03,7.2109,13.1314
UGC04730,3019,135.4934844970703,60.15171813964844,0.0117,0.01095,37.49899,9.9414,9.838,10.042,1.2572,,,15.46147,15.46147,0.21663,-18.248,-18.106,14.30528,14.30528,0.15939,-19.439,-19.39,13.63043,13.63043,0.1156,-19.956,-19.924,13.31529,13.31529,0.08766,-20.303,-20.254,13.02242,13.02242,0.06215,-20.609,-20.521,S 0a,S 0,S a,A (A .. AB),1,1,1,0.46,84.66,3.69976,13.4752
2MASXJ09065870,3020,136.74461364746094,20.786359786987305,0.0802,0.08041,33.47489,11.844,11.725,11.903,7.8892,,,17.70299,17.70299,0.23559,-20.781,-20.656,15.51158,15.51158,0.17335,-22.566,-22.512,14.55099,14.55099,0.12573,-23.308,-23.288,14.07154,14.07154,0.09533,-23.804,-23.76,13.85754,13.85754,0.06759,-24.249,-24.169,E 2,E 0,E 3,A,0,0,1,0.55,101.65,7.84566,14.41405
NGC2780,3021,138.18478393554688,34.92559051513672,0.0068,0.00649,37.77264,9.5927,9.4878,9.6912,3.334,,,15.63964,15.63964,0.12234,-16.994,-16.866,14.03322,14.03322,0.09002,-18.377,-18.3,13.4032,13.4032,0.06529,-18.941,-18.91,13.0736,13.0736,0.0495,-19.307,-19.256,12.92811,12.92811,0.0351,-19.615,-19.537,S bc,S b,S c,AB (A .. B),1,1,1,0.64,153.01,12.49924,13.52103
NGC3220,3022,155.93614196777344,57.02690124511719,0.004,0.00399,37.69984,8.6021,8.51,8.7178,5.6579,,,15.73252,15.73252,0.07764,-15.669,-15.541,14.34694,14.34694,0.05713,-16.899,-16.826,13.88694,13.88694,0.04143,-17.252,-17.222,13.68484,13.68484,0.03142,-17.516,-17.468,13.66296,13.66296,0.02228,-17.759,-17.69,S cd,S b,S r,A,1,1,1,0.52,92.63,11.10085,13.89293
MCG+09-18-064,3023,164.94168090820312,53.80364990234375,0.0712,0.07114,38.68364,11.719,11.625,11.831,4.8965,,,17.21643,17.21643,0.06815,-20.748,-20.643,15.21484,15.21484,0.05014,-22.465,-22.402,14.28459,14.28459,0.03637,-23.231,-23.196,13.83764,13.83764,0.02758,-23.727,-23.672,13.59263,13.59263,0.01955,-24.151,-24.063,E 3,E 0,E 5,A,0,0,1,0.51,142.01,6.18791,14.20694
UGC06517,3025,173.01007080078125,36.697940826416016,0.0084,0.00838,-3960.8738,9.3464,9.2489,9.4621,8.2343,,,15.59614,15.59614,0.14379,-17.513,-17.385,14.18418,14.18418,0.1058,-18.748,-18.677,13.67381,13.67381,0.07673,-19.116,-19.09,13.46115,13.46115,0.05819,-19.386,-19.333,13.4742,13.4742,0.04126,-19.624,-19.561,S c,S bc,S d,B (AB .. B),0,1,1,1.0,,10.86481,13.69694
CGCG242-073,3026,175.19732666015625,46.54051971435547,0.0536,0.05361,32.85341,11.64,11.55,11.761,3.8154,,,16.60322,16.60322,0.10351,-20.715,-20.604,14.64334,14.64334,0.07616,-22.378,-22.314,13.76123,13.76123,0.05524,-23.138,-23.097,13.31937,13.31937,0.04188,-23.618,-23.556,13.0723,13.0723,0.0297,-24.034,-23.934,E 3,E 0,E 0,A,0,0,1,0.83,163.86,6.13769,13.68013
NGC3896,3027,177.23451232910156,48.675018310546875,0.004,0.0,49.8098,8.4697,8.3734,8.5626,2.4849,,,14.98905,14.98905,0.11111,-16.416,-16.222,13.8184,13.8184,0.08176,-17.355,-17.205,13.49717,13.49717,0.0593,-17.502,-17.447,13.33515,13.33515,0.04496,-17.676,-17.633,13.38703,13.38703,0.03188,-17.878,-17.823,S dm,S 0,S r,AB (A .. B),1,1,1,0.58,110.84,11.55581,13.55642
IC3631,3028,189.95001220703125,12.973959922790527,0.0095,0.00945,35.15345,9.6606,9.5384,9.7617,2.4922,,,15.42713,15.42713,0.19625,-17.997,-17.858,13.9848,13.9848,0.1444,-19.233,-19.16,13.46038,13.46038,0.10473,-19.663,-19.632,13.16401,13.16401,0.07941,-19.965,-19.912,13.09012,13.09012,0.0563,-20.233,-20.148,S 0a,E 4,E c,A (A .. AB),1,1,1,0.66,90.18,8.16514,13.45494
NGC5145,3029,201.3079376220703,43.267269134521484,0.0041,0.0041,44.4713,9.8616,9.7909,9.9552,0.30702,,,15.12274,15.12274,0.06218,-16.299,-16.159,13.38957,13.38957,0.04575,-17.911,-17.862,12.51932,12.51932,0.03318,-18.709,-18.674,12.09399,12.09399,0.02516,-19.183,-19.132,11.78586,11.78586,0.01784,-19.581,-19.487,S bc,S a,S m,A,0,0,1,0.71,72.36,8.21685,12.60776
NGC5358,3030,208.50169372558594,40.277320861816406,0.0081,0.00807,42.22563,9.7965,9.7046,9.8783,2.5732,,,15.98572,15.98572,0.05143,-16.972,-16.847,14.32349,14.32349,0.03784,-18.437,-18.386,13.61731,13.61731,0.02744,-19.111,-19.075,13.25074,13.25074,0.02081,-19.509,-19.467,13.05635,13.05635,0.01476,-19.848,-19.777,S 0,E 7,E 0,A,1,1,1,0.39,139.92,5.79912,13.55273
UGC09056,3031,212.33815002441406,49.03956985473633,0.0071,0.0,2.32619,7.0004,6.8245,7.1976,1.5827,,,20.30282,20.30282,0.16557,-12.486,-12.135,19.08908,19.08908,0.12182,-13.37,-13.234,18.74584,18.74584,0.08836,-13.592,-13.524,19.01932,19.01932,0.067,-13.857,-13.69,18.43529,18.43529,0.0475,-14.111,-13.88,S c,E 4,E m,A (A .. AB),0,0,1,0.86,94.93,0.96368,18.64932
UGC09356,3032,218.2230224609375,11.595080375671387,0.0076,0.00748,43.06685,8.9071,8.822,8.9923,4.7528,,,15.21796,15.21796,0.13535,-17.649,-17.446,14.10007,14.10007,0.09959,-18.573,-18.503,13.84749,13.84749,0.07223,-18.705,-18.68,13.76835,13.76835,0.05477,-18.866,-18.816,13.75692,13.75692,0.03883,-19.061,-18.989,S d,S cd,S m,AB (A .. B),0,0,1,0.46,104.33,10.7553,13.8629
UGC09868,3033,232.31097412109375,52.8638801574707,0.073,0.07292,39.00535,11.959,11.854,11.959,16.823,,,17.8214,17.8214,0.07087,-20.433,-20.349,15.36276,15.36276,0.05215,-22.311,-22.291,14.40684,14.40684,0.03782,-23.135,-23.108,13.94517,13.94517,0.02868,-23.674,-23.638,13.71653,13.71653,0.02033,-24.159,-24.108,E 5,E 2,E 0,A,0,0,1,0.46,25.44,6.82681,14.24451
NGC5950,3034,232.8783721923828,40.430049896240234,0.0087,0.00874,44.96512,9.5652,9.4498,9.662,7.8065,,,15.76023,15.76023,0.13921,-17.464,-17.344,14.13615,14.13615,0.10243,-18.818,-18.744,13.67773,13.67773,0.07429,-19.245,-19.216,13.33019,13.33019,0.05633,-19.548,-19.494,13.3222,13.3222,0.03994,-19.829,-19.745,S c,S ab,S d,B (AB .. B),1,1,1,0.46,44.93,11.29901,13.68857
UGC10117,3035,239.8496551513672,21.603530883789062,0.0178,0.01787,42.60531,10.55,10.46,10.642,1.1639,,,16.91979,16.91979,0.40199,-18.127,-17.997,15.02707,15.02707,0.29578,-19.724,-19.676,14.13007,14.13007,0.21452,-20.505,-20.467,13.65152,13.65152,0.16267,-20.967,-20.915,13.34367,13.34367,0.11533,-21.362,-21.262,S ab,S a,S c,A (A .. AB),0,1,1,0.32,132.28,6.64677,13.97287
CGCG251-041,3037,250.78948974609375,45.84577178955078,0.0176,0.01762,32.59187,10.412,10.327,10.505,0.60915,,,16.53291,16.53291,0.08589,-18.147,-18.018,14.8385,14.8385,0.0632,-19.665,-19.618,14.04057,14.04057,0.04584,-20.397,-20.359,13.63608,13.63608,0.03476,-20.831,-20.781,13.37075,13.37075,0.02464,-21.202,-21.107,E 7,E 3,E 0,A,0,1,1,0.44,115.16,3.00649,13.88862
UGC10803,3038,259.0220642089844,73.4362564086914,0.0043,0.0,27.81486,9.5087,9.4132,9.6007,3.0989,,,15.0197,15.0197,0.23987,-16.695,-16.563,13.44265,13.44265,0.1765,-18.061,-18.005,12.74261,12.74261,0.12801,-18.669,-18.64,12.37503,12.37503,0.09707,-19.044,-18.997,12.23349,12.23349,0.06882,-19.355,-19.283,S bc,S ab,S d,AB (A .. B),1,1,1,0.85,22.5,8.58096,12.731
MCG-01-52-012,3039,309.4582214355469,-6.090839862823486,0.0128,0.01288,35.85043,10.321,10.229,10.403,3.6141,,,16.0437,16.0437,0.31521,-18.205,-18.082,14.24402,14.24402,0.23193,-19.711,-19.645,13.47295,13.47295,0.16821,-20.377,-20.338,13.09308,13.09308,0.12755,-20.779,-20.733,12.85002,12.85002,0.09043,-21.122,-21.049,S 0,E 7,E 0,A,1,1,1,0.68,52.6,4.76666,13.36432
CGCG429-012,3040,339.20770263671875,14.386879920959473,0.0175,0.01752,30.64446,10.167,10.077,10.255,0.97151,,,17.07208,17.07208,0.33994,-17.834,-17.707,15.38113,15.38113,0.25012,-19.292,-19.248,14.56853,14.56853,0.18141,-19.986,-19.948,14.15569,14.15569,0.13756,-20.395,-20.349,13.89824,13.89824,0.09753,-20.744,-20.661,E 6,E 3,E 0,A,1,1,1,0.5,4.73,3.70924,14.43282
NGC0014,1000,2.193470001220703,15.815719604492188,0.004,0.0,38.56627,8.9529,8.8755,9.0716,5.4697,,,15.01158,15.01158,0.4002,-16.708,-16.556,13.58041,13.58041,0.29446,-17.894,-17.812,13.12548,13.12548,0.21357,-18.198,-18.168,12.90879,12.90879,0.16194,-18.451,-18.386,13.1452,13.1452,0.11482,-18.704,-18.606,I r,S m,S r,A (A .. B),1,1,1,0.84,13.35,15.33788,13.12118
MCG-02-06-016,1002,30.229270935058594,-8.840889930725098,0.006,0.0,30.66087,8.5994,8.4756,8.7096,24.996,,,17.04898,17.04898,0.12909,-15.408,-15.258,15.44201,15.44201,0.09499,-16.689,-16.614,14.88931,14.88931,0.06889,-17.032,-17.0,14.93289,14.93289,0.05224,-17.3,-17.229,15.52827,15.52827,0.03704,-17.565,-17.458,I r,I r,I r,A,0,0,1,0.72,35.78,13.14122,14.85315
BKD2008WR346,1003,36.61779022216797,1.1605900526046753,0.0052,0.00512,31.68909,8.9109,8.7871,9.025,7.4616,,,16.16698,16.16698,0.16033,-15.957,-15.831,14.62521,14.62521,0.11797,-17.276,-17.207,14.04831,14.04831,0.08556,-17.731,-17.697,13.79482,13.79482,0.06488,-18.041,-17.986,13.76152,13.76152,0.046,-18.309,-18.223,E 3,E 0,E 0,A,0,0,1,0.89,167.03,9.4776,13.73075
UGC04455,1005,127.886962890625,-1.1978199481964111,0.031,0.0,31.17303,10.878,10.786,10.944,9.7684,,,16.58595,16.58595,0.1752,-19.561,-19.444,14.67493,14.67493,0.12891,-21.124,-21.044,13.97224,13.97224,0.0935,-21.711,-21.691,13.59891,13.59891,0.0709,-22.107,-22.062,13.49871,13.49871,0.05027,-22.462,-22.392,S b,S ab,S c,B,1,1,1,0.73,17.08,9.94952,13.78666
Mrk1418,1007,145.11256408691406,48.337669372558594,0.0048,0.00243,31.22953,8.7112,8.6271,8.8071,5.0391,,,14.83795,14.83795,0.11814,-16.939,-16.805,13.84597,13.84597,0.08693,-17.848,-17.79,13.50699,13.50699,0.06305,-18.057,-18.038,13.33955,13.33955,0.04781,-18.27,-18.22,13.34243,13.34243,0.0339,-18.481,-18.41,I r,I r,I r,A,1,1,1,0.78,177.71,7.48357,13.52667
UGC05187,1009,145.7759246826172,41.093048095703125,0.0049,0.00488,35.18196,8.7766,8.6888,8.8974,6.4474,,,15.65495,15.65495,0.09437,-16.217,-16.064,14.33084,14.33084,0.06944,-17.387,-17.312,13.88175,13.88175,0.05036,-17.721,-17.689,13.72196,13.72196,0.03819,-17.983,-17.927,13.98498,13.98498,0.02708,-18.236,-18.144,S dm,S cd,S m,B (AB .. B),1,1,1,0.79,118.95,13.70566,13.8729
UGC05326,1010,148.8519287109375,33.26280975341797,0.0047,0.00477,30.02069,8.5224,8.4271,8.5862,6.995,,,15.80573,15.80573,0.08211,-15.973,-15.832,14.43757,14.43757,0.06042,-17.14,-17.078,14.15099,14.15099,0.04382,-17.337,-17.305,14.08489,14.08489,0.03323,-17.524,-17.462,14.37119,14.37119,0.02356,-17.737,-17.654,S m,S d,S r,AB (A .. B),1,1,1,0.94,146.14,13.59739,14.132
UGC05377,1011,150.13156127929688,3.205159902572632,0.0071,0.00715,31.25012,8.8268,8.7267,8.9446,16.84,,,16.63139,16.63139,0.12578,-16.103,-15.963,15.19994,15.19994,0.09255,-17.356,-17.284,14.60285,14.60285,0.06712,-17.719,-17.685,14.57634,14.57634,0.0509,-17.991,-17.931,14.92108,14.92108,0.03609,-18.247,-18.166,S dm,S d,S m,B (A .. B),1,1,1,0.82,73.63,13.13244,14.52966
NGC3353,1013,161.34332275390625,55.9603385925293,0.004,0.00318,39.28331,8.776,8.6808,8.8779,4.1288,,,14.09093,14.09093,0.03765,-17.165,-17.029,13.22784,13.22784,0.02771,-18.034,-17.979,12.87149,12.87149,0.0201,-18.235,-18.216,12.77073,12.77073,0.01524,-18.44,-18.393,12.71456,12.71456,0.0108,-18.653,-18.58,S cd,S b,S r,AB (A .. B),1,1,1,0.71,85.58,6.81862,12.89731
IC2604,1015,162.35447692871094,32.772640228271484,0.0056,0.00567,35.43465,8.6791,8.6151,8.7694,7.4573,,,15.6006,15.6006,0.16625,-16.608,-16.488,14.3235,14.3235,0.12233,-17.723,-17.658,13.99749,13.99749,0.08872,-17.89,-17.854,13.96315,13.96315,0.06727,-18.072,-18.013,14.28358,14.28358,0.0477,-18.288,-18.192,S dm,S d,S m,AB (A .. B),1,1,1,0.74,36.73,12.96072,13.96064
UGC05976,1016,163.0117645263672,55.60118103027344,0.004,0.0,31.42843,8.3578,8.295,8.4312,8.6818,,,15.92191,15.92191,0.07883,-15.477,-15.338,14.60762,14.60762,0.058,-16.638,-16.576,14.22879,14.22879,0.04207,-16.872,-16.849,14.19545,14.19545,0.0319,-17.078,-17.024,14.81438,14.81438,0.02262,-17.306,-17.231,S dm,S d,S r,A (A .. AB),1,1,1,0.94,63.37,13.65384,14.19355
UGC06035,1017,163.86695861816406,17.143619537353516,0.0258,0.0,14.26463,10.382,10.241,10.415,20.035,,,17.32153,17.32153,0.15629,-18.496,-18.36,15.09477,15.09477,0.0,-20.033,-19.987,15.66571,15.66571,115.0,-20.526,-34.95,14.42193,14.42193,0.08341,-20.851,-20.823,14.3836,14.3836,0.06324,-21.205,-21.138,S m,S d,S r,AB (A .. B),0,0,1,0.72,155.97,1.0097,15.6629
UGC06181,1018,166.943359375,19.550220489501953,0.0039,0.0,30.78264,8.5022,8.1761,8.7889,0.48237,,,16.89027,16.89027,0.12342,-14.538,-14.27,15.22636,15.22636,0.09081,-15.758,-15.635,14.61509,14.61509,0.06586,-16.409,-16.041,14.69279,14.69279,0.04994,-16.829,-16.32,14.69524,14.69524,0.03541,-17.179,-16.584,I r,I r,I r,A,0,1,0,0.87,55.41,15.23593,14.78173
UGC06249,1020,168.33665466308594,59.90827941894531,0.004,0.0,39.57804,8.7344,8.6219,8.8393,19.093,,,16.42274,16.42274,0.05654,-15.056,-14.925,14.69975,14.69975,0.0416,-16.481,-16.409,14.1186,14.1186,0.03017,-16.935,-16.908,13.99013,13.99013,0.02288,-17.264,-17.198,14.24866,14.24866,0.01622,-17.565,-17.472,S c,S b,S d,A (A .. B),0,1,0,0.81,56.23,16.19141,14.03263
NGC3600,1022,168.96669006347656,41.59107971191406,0.0046,0.0022,39.20257,9.1319,9.0377,9.2516,9.3039,,,14.77008,14.77008,0.09826,-16.948,-16.818,13.37036,13.37036,0.0723,-18.18,-18.107,12.89362,12.89362,0.05244,-18.554,-18.527,12.66234,12.66234,0.03976,-18.827,-18.771,12.78491,12.78491,0.02819,-19.071,-19.0,S b,S a,S r,A (A .. AB),1,1,1,0.71,8.66,11.70942,12.90929
UGC06320,1024,169.57196044921875,18.847089767456055,0.0093,0.00394,34.15882,9.3294,9.2366,9.436,2.61,,,14.81209,14.81209,0.11601,-18.366,-18.232,13.86181,13.86181,0.08536,-19.272,-19.217,13.49714,13.49714,0.06191,-19.501,-19.482,13.32605,13.32605,0.04694,-19.724,-19.674,13.25879,13.25879,0.03328,-19.946,-19.87,S m,S dm,S r,AB (A .. B),1,1,1,0.89,38.0,11.2358,13.52752
UGC12653,921,353.1248474121094,14.816840171813965,0.0134,0.0134,60.96,10.031,9.9301,10.138,2.6223,344000.0,216000.0,15.5309,15.5309,,-18.63,-18.491,14.32521,14.32521,,-19.794,-19.743,13.74839,13.74839,,-20.28,-20.25,13.27766,13.27766,,-20.621,-20.57,13.1102,13.1102,,-20.922,-20.832,S c,S ab,S d,A (A .. AB),0,0,1,0.28152,100.49957,22.968,
SN2002ji,1025,170.72763061523438,16.59001922607422,0.0052,0.00503,5.15473,8.9057,8.7926,9.0214,0.27775,,,17.96316,17.96316,0.13071,-14.027,-13.886,16.1521,16.1521,0.09617,-15.602,-15.518,15.32947,15.32947,0.06975,-16.375,-16.273,14.896,14.896,0.05289,-16.841,-16.747,14.6407,14.6407,0.0375,-17.239,-17.12,S cd,S c,S m,A,0,0,1,0.98,86.4,0.89317,15.28348
MCG+10-17-007,1027,172.57205200195312,58.13396072387695,0.0046,0.00484,31.52784,8.7295,8.631,8.8334,9.3711,,,16.28352,16.28352,0.07418,-15.491,-15.369,14.72819,14.72819,0.05458,-16.834,-16.758,14.2251,14.2251,0.03959,-17.23,-17.207,14.06294,14.06294,0.03002,-17.521,-17.467,14.38175,14.38175,0.02128,-17.806,-17.707,S bc,S a,S cd,A (A .. AB),0,0,1,0.93,114.18,13.59218,14.14986
NGC3773,1028,174.55450439453125,12.112319946289062,0.005,0.0,39.27916,8.9283,8.8382,9.0279,14.816,,,14.84108,14.84108,0.13937,-16.991,-16.84,13.90384,13.90384,0.10255,-17.958,-17.902,13.35545,13.35545,0.07438,-18.273,-18.247,13.17547,13.17547,0.0564,-18.53,-18.476,13.25945,13.25945,0.03999,-18.753,-18.681,E 7,E 2,E cd,AB (A .. B),0,0,1,0.81,160.93,8.80285,13.29774
UGC10811,854,259.68218994140625,58.1351203918457,0.0303,0.0291,46.33,10.874,10.778,10.979,0.54187,1510000.0,1660000.0,15.89988,15.89988,,-19.938,-19.801,14.49851,14.49851,,-21.286,-21.242,13.77121,13.77121,,-21.92,-21.881,13.33914,13.33914,,-22.317,-22.264,13.07568,13.07568,,-22.66,-22.562,S b,S ab,S b,B,1,1,1,0.42085,92.18447,12.672,
UGC06616,1030,174.8389892578125,58.268638610839844,0.0039,0.00392,49.93695,8.7868,8.6937,8.878,9.0175,,,15.83266,15.83266,0.06836,-15.603,-15.483,14.226,14.226,0.0503,-16.952,-16.889,13.78205,13.78205,0.03648,-17.335,-17.316,13.60995,13.60995,0.02766,-17.62,-17.571,13.93714,13.93714,0.01961,-17.901,-17.805,S d,S cd,S dm,B (AB .. B),0,0,1,0.74,76.72,18.45105,13.75906
NGC3913,1032,177.6622772216797,55.35390090942383,0.004,0.0032,47.51749,9.1775,9.0587,9.2983,40.746,,,15.87876,15.87876,0.06603,-15.772,-15.609,13.79785,13.79785,0.04858,-17.253,-17.112,13.31551,13.31551,0.03523,-17.758,-17.729,13.09191,13.09191,0.02672,-18.135,-18.059,13.21879,13.21879,0.01894,-18.466,-18.36,S bc,S a,S cd,A,0,0,1,0.94,137.05,14.97432,13.00517
UGC6930,1034,179.3223419189453,49.28348922729492,0.004,0.00261,56.58857,9.1061,8.9971,9.1767,16.075,,,15.39751,15.39751,0.15295,-16.193,-16.082,13.62586,13.62586,0.11254,-17.598,-17.555,13.17302,13.17302,0.08162,-17.989,-17.968,13.00721,13.00721,0.06189,-18.276,-18.229,13.2504,13.2504,0.04388,-18.573,-18.484,S d,S d,S dm,B (A .. B),0,0,1,0.94,36.25,23.64252,13.20118
NGC3990,1035,179.398193359375,55.45875930786133,0.0052,0.0,40.69401,9.9424,9.8583,10.025,1.3817,,,14.81147,14.81147,0.08776,-17.201,-17.07,13.14453,13.14453,0.06457,-18.686,-18.643,12.40273,12.40273,0.04683,-19.389,-19.354,12.01321,12.01321,0.03551,-19.8,-19.755,11.79632,11.79632,0.02518,-20.148,-20.068,S 0,E 7,E 0,A,0,0,1,0.72,36.82,5.91823,12.42758
UGC07129,1039,182.22952270507812,41.740840911865234,0.004,0.00308,41.17262,9.2663,9.1658,9.35,9.157,,,15.61202,15.61202,0.0713,-15.843,-15.709,13.89731,13.89731,0.05246,-17.302,-17.225,13.22709,13.22709,0.03805,-17.922,-17.887,12.89043,12.89043,0.02885,-18.305,-18.257,12.81419,12.81419,0.02046,-18.623,-18.554,S ab,S a,S cd,B (AB .. B),0,0,1,0.76,71.96,12.47004,13.26408
IC3065,1041,183.80233764648438,14.432900428771973,0.004,0.00332,31.53414,9.1271,9.0282,9.2221,3.6965,,,15.76099,15.76099,0.18964,-15.786,-15.657,14.13723,14.13723,0.13953,-17.17,-17.101,13.48821,13.48821,0.1012,-17.751,-17.721,13.13873,13.13873,0.07674,-18.12,-18.071,12.99705,12.99705,0.05441,-18.43,-18.355,E 5,E 0,E 0,A,0,0,1,0.82,174.22,8.6294,13.49921
NGC6394,857,262.5892639160156,59.639888763427734,0.0294,0.0284,45.9,10.896,10.797,11.0,0.19606,1370000.0,1510000.0,15.98848,15.98848,,-19.81,-19.672,14.51963,14.51963,,-21.203,-21.162,13.75003,13.75003,,-21.868,-21.83,13.32591,13.32591,,-22.278,-22.227,13.04376,13.04376,,-22.631,-22.532,S bc,S ab,S cd,B,1,1,1,0.29281,33.9274,14.652,
UGC04210,175,121.27250671386719,25.062580108642578,0.0174,0.0168,47.98,9.7878,9.6649,9.911,5.8789,325000.0,221000.0,16.41199,16.41199,,-18.192,-17.959,15.24863,15.24863,,-19.308,-19.215,14.89356,14.89356,,-19.737,-19.706,14.23588,14.23588,,-20.078,-20.006,14.10376,14.10376,,-20.386,-20.273,S cd,S bc,S m,A (A .. AB),1,1,1,0.22535,36.77824,15.444,
IC3586,1065,189.2284393310547,12.520079612731934,0.0057,0.00583,34.8252,8.9239,8.8017,9.0378,33.229,,,16.55363,16.55363,0.22992,-15.973,-15.824,14.78364,14.78364,0.16917,-17.306,-17.201,14.16963,14.16963,0.1227,-17.742,-17.706,13.87457,13.87457,0.09304,-18.047,-17.991,13.89811,13.89811,0.06596,-18.311,-18.241,E 6,E 2,E 0,A,0,0,1,0.84,86.31,11.62212,13.71837
IC3652,1066,190.2439727783203,11.18451976776123,0.0019,0.0021,36.81919,8.5252,8.4446,8.5976,18.854,,,16.42416,16.42416,0.15133,-13.55,-13.421,14.46615,14.46615,0.11135,-15.123,-15.043,13.74993,13.74993,0.08076,-15.801,-15.757,13.3992,13.3992,0.06124,-16.201,-16.147,13.34877,13.34877,0.04342,-16.54,-16.474,E 0,E 0,E 2,A,0,0,1,0.9,94.07,12.36433,13.76654
NGC4630,1067,190.6297149658203,3.960319995880127,0.0082,0.0,56.15543,9.7731,9.6659,9.8696,8.914,,,14.79574,14.79574,0.1541,-18.177,-18.043,13.53946,13.53946,0.11338,-19.366,-19.315,12.86149,12.86149,0.08224,-19.851,-19.82,12.6034,12.6034,0.06236,-20.174,-20.127,12.61643,12.61643,0.04421,-20.435,-20.358,S m,S d,S r,AB (A .. B),0,0,1,0.72,13.93,15.68443,12.70429
MCG-01-33-007,1069,191.90916442871094,-5.86722993850708,0.0043,0.0,36.00101,9.2633,9.1782,9.3648,31.577,,,16.50464,16.50464,0.14188,-15.358,-15.215,14.39975,14.39975,0.1044,-16.956,-16.844,13.71361,13.71361,0.07572,-17.606,-17.555,13.39921,13.39921,0.05741,-18.015,-17.952,13.38921,13.38921,0.04071,-18.363,-18.284,E 3,E 0,E 0,A,0,0,1,0.89,136.36,12.22244,13.70319
UGC8688,1075,205.8765106201172,43.46249008178711,0.0047,0.0,32.17015,8.3636,8.2245,8.5008,2.5375,,,15.39425,15.39425,0.06338,-16.277,-16.067,14.40438,14.40438,0.04663,-17.109,-17.002,14.2938,14.2938,0.03382,-17.273,-17.21,14.0992,14.0992,0.02565,-17.477,-17.355,14.70402,14.70402,0.01818,-17.693,-17.531,I r,S m,S r,A (A .. B),1,1,1,0.76,106.86,12.13653,14.28948
